val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,label
96,96,96,97,96,96,97,96,98,96,97,96,97,96,95,93,93,95,94,92,94,92,89,93,94,95,98,97,96,96,warning
97,98,99,99,98,98,98,98,99,99,99,99,99,99,99,97,99,98,99,97,97,96,98,96,98,99,99,99,97,96,okay
96,96,96,97,98,98,97,99,99,99,97,97,94,94,96,95,95,98,93,92,94,93,92,94,95,100,96,96,97,98,warning
98,98,95,94,96,93,94,95,92,91,92,90,91,88,89,87,92,99,96,99,96,97,98,97,99,99,98,98,98,98,bad
99,97,93,98,96,97,98,99,97,97,96,99,98,97,97,99,97,100,99,97,99,97,99,97,98,98,99,97,99,98,okay
96,96,93,97,98,98,96,96,99,98,97,98,97,97,97,96,97,97,96,96,99,98,96,97,96,97,98,98,97,96,okay
100,98,98,99,97,97,98,97,96,96,95,96,97,94,94,94,92,93,95,92,95,98,97,98,98,98,99,97,98,97,warning
95,96,95,95,97,96,97,98,98,97,95,94,96,95,95,91,92,93,93,91,95,92,93,92,90,91,90,92,93,96,warning
97,96,97,93,95,96,93,95,98,94,95,93,96,96,96,97,98,98,98,96,98,98,97,98,98,98,97,96,98,98,warning
99,98,96,97,99,98,99,98,99,98,98,98,97,98,96,97,96,98,96,97,94,94,96,93,94,96,94,97,96,98,warning
97,97,97,98,98,98,96,94,96,98,97,98,98,96,98,98,97,98,97,97,97,96,96,97,98,100,97,96,97,98,okay
98,95,96,96,94,91,93,91,89,90,90,86,85,85,86,83,84,89,97,97,96,96,96,96,97,98,97,98,97,96,bad
98,96,97,96,97,98,96,99,98,97,98,97,97,98,98,98,98,99,97,95,97,95,96,95,98,95,96,95,93,97,warning
96,95,96,97,97,97,95,97,96,97,97,95,95,97,95,94,95,96,91,94,93,97,92,93,90,95,95,93,93,94,warning
96,98,96,97,95,97,96,96,95,97,96,97,95,96,96,95,97,96,94,96,96,98,97,95,97,94,96,95,97,97,okay
96,97,96,95,96,99,97,96,98,98,97,97,97,95,96,97,96,98,97,98,98,96,94,94,92,92,94,89,92,96,warning
95,97,93,94,95,94,95,95,96,96,95,94,95,95,95,95,97,95,95,96,96,96,96,95,94,97,95,95,94,94,okay
97,97,97,98,96,97,96,97,96,96,98,98,97,96,96,97,97,98,94,97,99,97,96,96,97,99,97,97,98,96,okay
99,98,97,99,98,97,99,97,100,99,97,99,99,99,95,98,99,99,97,98,100,98,97,99,98,93,98,98,99,99,okay
98,99,98,98,98,97,98,96,97,98,97,98,98,99,97,97,98,99,97,97,97,98,96,98,98,99,96,96,97,98,okay
98,98,98,100,99,97,98,98,98,97,98,99,97,99,98,97,99,99,99,100,98,99,98,98,98,96,96,97,100,98,okay
98,95,96,98,98,97,96,96,96,95,94,95,95,95,91,95,92,90,90,92,90,92,92,95,96,97,97,97,98,96,warning
95,95,94,95,96,96,94,95,95,96,93,94,94,93,94,95,92,93,92,92,95,92,90,94,96,91,94,97,95,95,warning
97,98,96,97,96,97,99,97,97,97,95,93,95,96,91,93,94,90,88,88,87,86,86,89,90,96,98,95,98,95,bad
97,95,97,95,95,96,95,98,98,98,96,97,99,95,97,97,97,97,96,97,96,98,98,96,97,97,98,98,97,95,okay
97,97,98,96,97,96,95,96,95,95,94,97,95,95,95,93,93,92,92,93,93,91,93,94,94,92,92,93,95,95,warning
96,97,98,97,95,98,97,96,98,95,96,97,93,96,94,91,90,91,93,91,89,88,88,88,94,98,97,97,98,97,bad
96,95,97,97,96,95,96,97,96,97,95,96,95,96,95,96,97,96,97,97,97,95,93,94,95,95,94,94,96,96,warning
97,96,97,98,96,97,98,96,98,97,98,95,97,98,98,98,97,96,96,97,97,97,96,96,97,99,97,97,97,97,okay
98,96,99,99,97,97,98,98,99,97,98,97,97,97,98,98,97,98,96,99,98,99,100,96,97,97,97,99,100,98,okay
98,96,96,99,97,98,97,98,97,95,96,97,96,98,98,96,98,95,98,97,97,98,99,97,97,97,99,97,97,99,okay
98,97,97,98,100,99,97,99,99,98,100,98,98,97,98,98,98,98,99,99,98,100,98,99,97,97,97,97,98,98,okay
98,96,99,97,97,100,96,98,99,98,96,96,98,98,99,98,99,97,99,97,97,97,99,98,99,98,98,97,99,99,okay
96,98,96,95,95,94,93,92,90,89,87,84,92,97,96,99,97,96,96,97,97,97,96,96,96,98,97,96,99,96,bad
97,95,98,98,98,96,95,95,95,95,95,96,97,98,95,97,95,95,92,93,93,90,91,93,90,85,92,97,95,95,bad
95,96,97,95,95,96,95,95,96,95,97,95,95,94,94,96,93,93,95,92,96,97,96,95,95,95,95,96,96,97,warning
98,96,99,97,97,98,97,97,98,96,97,97,97,99,97,96,97,95,97,97,98,97,96,96,98,95,97,97,96,98,okay
98,97,98,98,96,96,98,97,95,98,98,98,97,97,98,98,95,96,96,94,94,95,93,95,91,91,92,91,93,96,warning
99,98,97,98,96,98,97,99,97,98,97,97,95,97,96,96,97,97,98,95,98,96,98,97,98,96,98,97,98,97,okay
97,97,98,97,98,97,96,95,97,97,97,99,96,92,98,95,96,95,94,93,91,94,94,93,95,95,91,93,97,95,warning
98,96,94,93,94,96,92,96,92,95,90,91,90,92,90,91,91,90,89,94,98,98,97,95,96,96,95,97,99,99,warning
96,98,96,95,96,97,96,95,95,93,91,93,86,86,86,84,89,96,98,96,97,96,95,96,96,97,95,95,95,96,bad
98,98,97,97,95,95,98,94,95,96,95,95,95,96,93,97,95,96,95,95,92,94,96,98,97,98,99,97,97,98,warning
99,98,96,96,99,95,98,98,98,97,97,98,99,96,98,97,97,97,96,97,98,97,97,98,97,98,97,95,95,97,okay
96,99,97,98,97,98,96,97,98,98,96,98,98,95,98,97,97,96,98,96,95,93,92,94,91,91,89,88,89,86,bad
98,98,97,97,96,97,96,96,97,98,97,98,97,96,98,96,97,99,98,97,98,95,97,95,99,95,98,98,97,97,okay
97,96,97,97,96,96,96,97,95,97,97,98,97,98,99,98,97,98,96,99,96,97,98,98,99,97,99,98,95,96,okay
96,97,98,97,96,98,99,97,95,97,96,96,94,93,93,93,87,93,92,90,88,89,88,89,87,87,86,85,83,84,bad
97,98,96,97,96,94,94,95,93,91,90,92,88,90,93,97,95,97,99,98,96,97,98,97,96,96,97,97,97,97,bad
99,97,95,98,97,96,97,97,98,99,98,96,97,96,95,95,91,94,89,91,89,92,89,89,88,93,96,97,99,98,bad
98,98,97,97,97,98,98,99,100,97,97,98,96,96,96,95,98,97,96,97,96,97,96,95,97,97,97,96,98,96,okay
96,96,96,97,98,96,97,96,98,95,96,96,95,95,94,95,97,97,96,96,94,96,97,97,95,97,93,94,96,94,okay
98,98,99,98,99,98,97,100,99,98,98,96,96,98,99,100,99,97,98,96,100,97,100,98,98,99,98,98,99,98,okay
97,97,98,97,98,97,96,98,98,97,96,98,95,96,97,96,96,98,97,96,96,97,97,95,97,97,96,97,97,97,okay
100,97,97,94,97,97,98,98,97,98,96,99,97,99,97,98,97,98,97,97,97,99,98,98,99,100,99,98,98,98,okay
99,95,98,99,97,97,91,93,90,89,91,89,88,92,98,96,98,99,99,98,98,98,98,97,99,99,96,98,98,97,bad
95,98,97,96,97,96,98,96,96,96,98,95,96,97,97,95,97,92,94,94,93,95,93,94,95,98,97,96,97,96,warning
99,97,97,98,97,98,98,97,98,98,97,98,99,99,98,97,95,97,95,92,94,97,89,91,89,89,88,89,87,82,bad
97,98,97,95,98,98,97,96,98,95,99,96,97,98,98,98,97,98,97,95,98,96,97,97,97,97,96,98,97,97,okay
96,97,94,97,95,96,95,94,94,93,94,94,96,93,96,92,98,92,94,96,96,95,98,94,92,96,95,97,97,93,warning
96,98,95,97,99,98,98,99,95,96,93,95,93,92,91,94,97,96,96,97,97,97,97,99,96,98,98,95,98,97,warning
97,96,95,96,95,93,98,95,96,97,95,96,96,96,94,95,96,96,97,99,95,96,94,96,97,97,96,96,97,96,okay
96,97,98,96,98,96,94,95,94,93,94,92,94,92,92,91,88,87,89,90,96,97,98,96,97,96,97,97,96,97,bad
98,98,98,97,100,98,98,98,97,99,98,96,97,96,100,94,97,94,95,92,94,97,95,97,94,90,92,94,96,98,warning
97,95,96,96,97,98,97,95,97,96,95,98,97,97,97,97,97,98,98,96,98,97,99,97,96,97,96,97,97,97,okay
97,97,97,96,97,96,98,96,95,99,95,95,95,96,98,98,96,95,97,97,100,96,98,96,96,97,97,96,97,98,okay
96,94,95,96,95,95,94,96,95,95,95,94,97,94,95,95,95,93,93,91,92,92,93,94,95,94,96,94,95,95,warning
97,96,96,97,97,97,98,96,96,98,98,98,98,97,96,99,96,97,97,97,95,97,96,98,98,98,97,97,96,97,okay
96,95,98,95,95,96,95,95,98,98,95,96,96,97,96,96,96,96,96,97,98,97,96,95,95,96,96,97,97,98,okay
97,97,96,96,95,97,96,96,97,97,96,96,97,98,97,97,96,97,97,97,97,96,98,98,98,97,95,98,97,97,okay
96,95,96,95,97,96,95,95,95,96,97,98,95,97,95,97,94,97,95,96,97,97,97,96,96,94,95,98,98,97,okay
98,97,99,97,97,98,98,98,98,97,97,98,98,98,99,97,97,98,98,97,98,98,97,99,98,98,98,99,97,99,okay
96,98,98,98,99,98,98,96,100,99,98,98,98,97,94,98,95,93,94,94,94,94,95,91,94,90,94,96,99,98,warning
100,100,100,98,97,99,97,97,99,97,99,100,99,99,100,99,99,100,100,97,99,100,99,100,100,100,97,99,100,99,okay
98,98,97,96,98,96,98,97,98,97,98,97,99,98,97,98,98,98,99,99,100,98,98,98,97,99,100,98,99,98,okay
97,96,95,96,94,94,92,91,92,90,90,89,86,88,88,87,86,85,84,82,85,83,82,88,96,96,95,98,96,96,bad
98,96,98,96,97,97,96,97,94,95,95,95,93,91,90,91,90,86,83,86,90,97,97,96,99,96,97,96,95,94,bad
95,97,95,97,96,99,97,94,98,96,96,97,93,95,96,94,96,94,95,95,95,97,97,96,94,95,96,94,95,96,warning
95,91,95,92,94,96,98,91,92,94,93,93,90,95,92,94,96,95,95,98,96,95,96,95,96,97,96,97,99,96,warning
98,98,97,97,97,96,97,98,99,97,98,97,97,98,99,98,98,97,96,97,95,98,98,98,97,97,96,98,97,92,okay
97,97,97,97,97,97,99,99,98,95,99,95,94,96,94,94,94,94,92,91,94,93,92,91,90,91,92,90,93,97,warning
97,96,95,95,97,97,96,96,97,96,94,96,94,96,97,95,96,97,95,96,96,98,96,96,97,96,94,96,96,96,okay
95,97,94,96,96,97,95,93,94,95,93,95,93,94,92,91,93,94,97,96,95,98,96,96,96,98,97,95,94,96,warning
98,96,98,96,95,99,97,99,96,97,97,98,99,99,94,98,97,93,95,94,93,91,91,95,97,95,97,98,97,96,warning
96,95,97,96,96,95,95,96,96,98,95,96,96,94,96,96,96,97,97,97,98,97,96,97,96,97,96,95,96,98,okay
98,98,95,94,93,94,95,93,90,92,91,88,88,89,89,86,84,85,83,91,99,96,97,97,98,95,99,97,95,98,bad
98,98,97,96,96,96,95,96,97,96,96,96,96,97,96,96,94,96,95,96,96,97,96,98,95,96,95,93,97,96,okay
97,96,97,98,97,98,100,98,99,98,98,99,96,98,98,99,98,98,99,98,97,100,99,99,97,99,97,99,98,99,okay
97,97,96,97,97,97,98,96,95,98,96,96,96,96,95,96,97,95,97,96,96,96,96,97,96,97,97,99,95,96,okay
98,97,98,97,97,98,98,96,97,98,98,96,97,96,95,96,97,92,94,94,92,90,87,89,91,87,86,84,86,85,bad
99,99,98,99,97,96,94,93,94,90,93,92,90,94,98,97,98,99,98,97,100,98,99,96,99,97,96,99,98,97,warning
96,97,95,96,98,96,99,96,96,94,93,95,92,92,92,89,92,90,88,90,88,88,86,88,86,85,85,91,98,95,bad
98,98,96,98,96,97,92,94,94,93,91,93,96,99,98,98,97,99,99,97,97,99,98,98,99,99,99,97,99,97,warning
96,95,96,97,95,95,96,97,97,97,97,98,97,94,94,96,96,95,97,98,95,95,95,97,95,94,97,96,94,96,okay
98,99,97,98,97,98,96,100,99,99,100,95,96,97,94,93,95,95,95,98,96,97,98,95,99,97,99,98,97,97,warning
100,99,100,99,100,99,99,98,96,94,95,94,92,93,92,89,89,87,86,86,87,82,83,90,100,100,98,98,98,99,bad
95,96,97,96,96,96,94,93,93,91,95,90,90,90,91,91,90,88,84,92,98,96,96,95,96,96,96,97,96,97,bad
97,97,98,95,96,96,97,96,97,96,95,97,96,95,97,95,98,96,96,98,97,96,96,95,95,96,96,96,97,96,okay
97,95,97,95,95,96,96,97,97,97,95,96,97,96,95,97,97,94,96,96,96,96,96,96,95,95,96,96,96,96,okay
97,97,96,97,97,96,95,93,96,95,94,95,96,94,97,97,97,98,97,96,97,96,96,95,94,96,97,96,96,97,warning
97,96,97,97,98,97,96,97,97,97,97,95,96,98,98,95,95,94,94,92,89,92,89,92,98,96,97,99,97,97,bad
95,96,96,97,98,98,99,97,96,98,98,98,97,98,96,96,97,96,95,98,98,97,98,98,95,96,96,98,97,97,okay
97,98,98,97,98,97,94,97,93,93,92,92,93,93,92,90,91,90,92,89,89,87,92,97,98,96,95,95,96,97,bad
96,99,99,96,99,97,98,100,99,99,97,97,97,95,96,94,94,97,94,95,90,93,94,91,96,99,96,99,100,98,warning
98,98,98,97,99,98,99,97,97,98,97,96,93,96,95,96,95,93,96,92,95,93,93,95,94,93,91,94,99,99,warning
94,94,96,95,94,96,93,96,96,94,95,96,95,94,94,97,94,96,93,95,96,93,95,95,95,94,94,97,94,96,okay
97,100,99,98,97,97,98,100,98,98,99,97,99,99,99,98,98,97,100,99,97,97,97,93,91,92,84,90,87,83,bad
97,96,97,98,97,97,96,98,96,97,98,95,96,98,99,97,95,96,97,97,96,98,96,97,97,98,95,98,97,98,okay
97,97,96,94,97,97,96,96,95,94,92,95,95,92,92,93,88,86,87,88,90,86,86,86,87,83,84,82,89,94,bad
97,98,97,96,99,97,97,97,99,97,98,95,99,97,93,97,97,96,97,98,98,96,97,97,97,95,96,96,97,97,okay
99,96,98,97,100,97,97,97,99,97,97,98,99,98,99,99,98,98,100,100,97,97,97,98,99,93,98,99,99,99,okay
98,100,99,100,99,98,100,100,100,99,100,99,99,99,98,98,98,99,97,98,99,99,99,100,98,99,98,99,100,100,okay
96,97,98,97,96,96,97,94,96,97,92,95,92,92,92,92,94,97,97,99,97,100,97,96,98,95,96,99,97,97,warning
95,97,96,96,96,96,95,95,96,96,98,96,95,95,97,96,97,95,96,95,96,95,96,97,95,99,97,95,96,95,okay
98,98,97,98,97,98,99,96,96,95,95,97,98,97,98,99,93,98,99,98,97,98,98,98,97,99,96,97,98,92,okay
95,94,93,97,93,93,92,92,91,91,88,87,86,87,84,84,84,83,89,96,97,96,99,95,97,97,97,96,97,96,bad
96,97,96,97,97,98,97,97,97,97,97,98,98,98,96,96,97,97,97,97,97,97,98,96,97,97,98,97,95,96,okay
93,94,96,96,96,96,99,95,96,92,96,95,97,94,94,95,92,94,89,94,91,93,95,96,97,96,97,95,97,94,warning
98,99,99,97,96,97,99,96,98,97,98,98,98,97,98,97,97,97,97,94,96,97,96,96,97,96,97,98,98,96,okay
96,98,97,97,98,99,96,98,98,97,96,97,96,96,96,96,97,97,98,99,96,95,98,97,96,97,96,97,98,98,okay
98,96,95,98,97,97,97,97,96,97,97,98,96,97,97,96,96,96,97,96,96,97,96,97,93,96,96,98,96,97,okay
98,97,97,100,96,97,98,96,97,99,97,98,96,96,97,95,95,95,97,96,98,95,98,96,98,97,98,98,96,97,okay
98,96,96,96,96,96,95,98,96,95,96,96,96,95,97,96,96,95,95,95,97,97,96,95,96,93,97,97,95,96,okay
98,97,99,98,96,98,99,97,99,98,99,100,97,98,98,99,97,97,98,99,99,98,97,99,99,98,99,96,96,99,okay
95,96,98,98,97,96,96,96,99,97,95,96,97,95,92,97,97,97,96,97,98,96,98,97,98,98,96,98,96,96,okay
98,97,99,98,100,98,98,98,96,97,98,98,97,97,99,98,97,96,96,94,95,91,92,92,88,90,88,88,90,97,bad
95,96,95,94,94,93,92,92,96,94,95,93,97,98,96,96,97,99,99,98,96,96,98,97,98,97,97,97,96,97,warning
96,97,97,99,97,96,96,95,96,98,96,98,97,96,95,97,97,98,95,94,95,96,95,94,92,92,91,93,96,97,warning
98,98,99,97,98,99,99,100,98,98,97,99,98,98,98,99,99,99,100,99,99,98,99,97,100,98,98,100,100,98,okay
97,100,98,98,99,97,99,99,99,99,97,99,98,96,97,96,97,100,99,98,99,98,96,96,97,98,99,97,100,99,okay
95,97,100,99,98,100,97,98,97,99,97,97,99,99,97,95,97,99,99,96,97,98,99,98,98,98,98,100,97,98,okay
99,96,97,97,96,96,98,97,95,99,96,98,97,96,95,96,97,94,98,96,96,99,97,98,95,97,97,97,96,97,okay
95,97,98,97,98,97,97,99,98,97,98,97,97,98,98,98,94,93,94,92,94,93,92,93,89,89,92,96,97,97,warning
97,97,96,98,98,98,98,97,97,97,97,93,93,95,94,93,92,90,89,88,87,88,87,85,86,81,90,97,97,97,bad
96,95,95,96,95,98,96,95,96,95,94,96,94,97,92,95,93,92,93,91,92,91,92,91,91,91,90,92,96,95,warning
96,96,97,97,97,96,98,99,96,95,94,97,96,95,96,94,96,93,94,94,97,96,96,95,96,92,96,96,96,98,warning
97,98,97,96,97,98,98,98,96,96,97,97,99,98,98,98,97,95,97,98,96,96,97,97,98,96,98,97,96,96,okay
96,95,96,96,96,97,98,97,98,96,97,95,93,94,95,97,96,93,93,95,95,94,97,93,94,99,95,97,95,97,warning
99,99,99,96,96,99,96,97,97,97,97,96,96,98,96,96,96,98,98,92,98,97,95,98,97,97,97,96,97,96,okay
92,99,98,99,99,99,98,96,99,99,99,99,98,97,98,98,99,97,98,98,98,99,99,97,97,98,98,99,94,99,okay
99,99,96,97,98,99,97,99,98,99,98,97,98,99,98,97,98,97,95,97,97,99,98,98,99,98,97,99,98,100,okay
96,95,96,96,95,97,97,96,96,95,96,96,96,96,96,96,95,95,97,97,97,96,97,96,95,96,98,95,96,97,okay
96,96,96,98,92,93,98,97,96,99,96,96,97,99,96,96,95,98,98,98,98,97,96,98,98,97,97,96,98,98,okay
97,97,96,97,99,98,97,98,96,95,93,93,90,92,90,92,89,88,90,86,86,85,82,89,96,97,98,98,96,96,bad
97,97,96,97,96,95,97,94,96,97,97,97,96,95,98,96,97,97,94,96,96,97,95,97,96,95,98,96,96,96,okay
99,98,96,98,99,99,99,97,98,97,98,97,97,96,97,93,93,94,93,90,93,91,91,92,90,88,87,87,84,84,bad
96,96,94,94,93,94,93,96,96,95,94,91,94,94,96,95,95,96,97,97,97,96,95,97,95,96,97,94,98,95,warning
97,97,95,96,94,94,94,95,96,93,92,96,94,93,94,94,97,98,96,96,97,96,97,96,97,96,96,96,96,96,warning
100,99,97,96,95,96,99,94,96,96,94,95,94,94,95,91,96,93,94,95,97,99,97,98,96,98,99,97,98,99,warning
96,99,97,98,97,98,96,96,97,96,97,98,96,97,96,96,97,98,97,98,96,98,97,96,98,96,98,98,98,98,okay
98,97,97,99,96,97,97,96,97,99,97,95,97,97,99,98,96,100,97,87,98,97,97,98,97,95,97,98,97,96,okay
95,96,95,95,95,96,94,95,96,95,95,97,95,95,96,94,94,94,97,95,97,96,95,94,93,94,95,96,95,94,okay
100,98,97,98,99,97,100,98,97,97,98,97,97,97,99,98,96,96,95,94,94,93,94,93,95,91,92,95,92,91,warning
97,98,97,97,97,97,95,96,97,97,98,99,97,97,96,96,96,97,98,95,99,97,93,97,97,96,97,96,97,97,okay
100,98,100,98,100,99,100,100,100,98,99,98,97,97,96,95,95,94,92,90,90,86,89,88,85,84,84,85,84,80,bad
97,95,97,96,96,97,97,96,96,96,97,97,97,96,98,98,97,97,98,93,97,95,93,94,95,95,96,97,97,97,warning
96,94,94,93,93,94,94,90,92,93,92,95,94,95,93,94,93,94,94,91,95,93,98,95,96,96,98,97,96,97,warning
99,98,97,98,97,99,98,95,95,98,95,94,94,93,91,92,90,85,86,88,89,93,96,99,98,98,99,96,99,98,bad
95,96,93,93,95,93,92,92,93,92,91,93,95,93,92,92,93,92,91,94,94,95,95,93,97,94,96,96,95,95,warning
97,98,94,96,97,96,97,97,98,98,97,97,96,97,96,96,97,98,97,96,97,97,96,98,95,96,97,96,97,99,okay
100,98,97,96,98,98,98,98,96,99,98,95,95,93,93,95,91,93,92,92,91,92,97,99,98,99,98,99,98,98,warning
96,95,96,92,92,93,92,91,90,92,92,89,88,90,89,86,85,85,84,89,97,97,99,99,98,96,99,97,98,98,bad
96,97,95,96,96,98,95,97,95,97,96,97,96,95,94,96,96,92,94,92,93,95,95,91,95,98,95,98,95,96,warning
98,98,98,96,99,97,98,98,97,99,95,98,97,97,98,98,96,96,97,98,98,98,97,99,99,97,97,96,99,98,okay
97,97,99,97,97,97,97,98,96,93,96,91,96,91,96,96,93,93,94,96,96,98,96,99,94,95,98,98,97,99,warning
97,98,96,97,96,96,97,97,97,94,96,97,97,97,96,98,98,95,96,97,97,96,97,96,97,97,98,97,99,96,okay
97,96,97,98,97,96,97,98,96,98,98,97,97,97,97,97,96,97,97,96,95,97,98,97,98,98,97,97,98,99,okay
97,96,95,97,97,96,96,96,96,95,97,95,95,96,96,97,97,96,97,96,97,94,97,95,95,97,97,96,97,95,okay
96,97,96,97,97,97,98,98,96,97,98,96,98,98,97,98,97,98,98,97,97,97,97,98,98,99,98,97,98,97,okay
99,99,100,99,98,100,98,97,96,93,96,94,96,92,95,90,92,94,96,99,98,98,99,96,98,99,98,96,97,98,warning
96,95,98,95,96,96,96,95,97,97,97,97,98,96,96,97,95,96,96,96,96,97,96,96,97,97,96,96,95,94,okay
96,96,96,98,97,100,98,94,91,95,95,94,90,95,92,93,93,96,92,94,96,99,98,98,98,97,98,99,93,99,warning
97,97,98,98,98,95,96,97,98,98,96,95,93,97,92,92,89,89,91,92,89,87,86,84,85,90,97,97,97,96,bad
97,97,97,98,96,97,97,97,97,97,97,98,97,100,97,97,98,96,96,96,96,94,93,94,91,88,88,84,88,88,bad
98,98,98,97,98,97,99,98,98,99,99,98,97,98,98,97,95,97,95,97,96,97,95,97,96,94,96,93,95,97,warning
99,97,95,94,93,96,93,93,96,94,94,95,94,94,97,98,98,97,98,97,94,97,100,98,96,98,95,98,96,98,warning
95,95,98,96,96,95,98,98,95,95,97,95,93,96,97,95,94,93,94,93,96,96,98,92,94,93,93,96,97,95,warning
97,97,96,98,95,97,95,97,96,98,96,97,93,97,96,97,98,96,97,98,96,98,96,98,97,96,96,96,98,96,okay
96,99,96,98,95,96,97,96,97,97,95,99,96,97,96,98,98,97,97,97,96,97,97,95,98,98,96,97,97,94,okay
96,95,95,96,95,94,97,96,96,96,92,96,93,94,95,95,95,93,93,93,93,89,94,94,91,93,96,94,96,96,warning
95,97,97,96,98,96,96,97,95,95,91,96,94,97,90,90,94,93,96,91,91,88,90,92,96,98,98,96,97,96,warning
96,94,96,97,98,98,96,96,96,98,97,96,97,95,93,98,98,97,99,96,95,96,96,98,99,96,98,98,99,98,okay
95,97,96,94,95,93,93,95,94,90,91,87,90,89,89,86,88,85,84,91,95,95,95,97,95,95,95,98,97,97,bad
95,97,94,97,90,91,92,91,93,94,92,90,88,89,87,89,90,94,95,94,95,97,95,97,96,97,96,96,95,98,bad
96,96,93,94,96,94,94,95,96,95,95,97,96,96,96,95,93,95,95,95,96,94,95,94,95,96,96,95,95,95,okay
99,98,98,99,99,98,98,97,97,97,100,99,97,100,98,98,98,98,98,95,95,96,95,93,96,92,90,91,94,98,warning
95,94,96,96,97,99,96,96,95,96,96,96,94,94,97,95,96,95,94,95,96,98,97,95,97,96,99,98,95,97,okay
94,96,97,97,97,98,97,96,97,97,98,97,98,97,98,97,97,95,98,98,97,97,97,96,97,98,98,97,97,97,okay
95,96,97,97,96,97,98,96,98,95,96,96,97,97,97,97,97,97,97,97,96,99,97,98,98,96,97,98,96,97,okay
97,97,97,97,97,98,97,96,96,94,94,90,91,93,90,90,88,87,91,87,87,86,85,91,98,96,97,99,97,97,bad
95,94,96,98,96,96,97,95,96,95,96,99,97,96,97,97,94,97,96,93,95,94,96,94,98,93,97,94,95,96,warning
98,98,99,98,98,99,95,98,98,97,98,99,98,97,97,99,97,98,100,98,98,98,99,99,99,99,96,98,98,100,okay
98,97,97,95,96,96,96,97,97,97,97,96,97,97,97,98,96,97,98,98,96,96,97,98,97,98,95,98,97,97,okay
97,96,97,96,96,99,95,98,96,94,94,91,94,93,94,89,95,95,92,93,94,92,92,92,90,92,91,91,90,91,warning
96,97,97,97,97,97,96,96,97,96,98,99,96,97,97,96,95,93,94,94,89,90,90,88,92,97,97,97,96,96,bad
98,99,98,100,99,99,99,99,100,100,99,99,99,100,97,97,97,100,97,99,100,100,99,100,99,99,99,99,97,99,okay
98,95,96,95,96,95,96,96,96,97,93,96,96,93,96,93,94,94,94,97,91,93,92,94,92,92,95,94,95,96,warning
98,98,97,99,99,98,99,99,100,98,97,97,97,97,96,96,95,95,94,95,93,95,95,94,94,98,100,97,99,98,warning
99,98,97,98,97,98,98,99,96,96,98,97,97,99,98,98,98,99,98,99,99,99,95,98,100,100,98,98,98,100,okay
97,98,99,98,100,99,95,95,98,96,95,95,95,94,95,91,93,92,92,91,91,91,93,98,99,98,96,97,97,98,warning
97,98,97,97,98,97,98,96,96,96,97,96,97,92,97,96,97,95,97,97,97,100,96,97,96,97,92,97,97,97,okay
99,98,98,97,97,97,99,100,99,98,97,97,97,98,98,99,99,98,99,98,98,98,93,98,99,99,92,96,98,98,okay
96,99,96,96,97,96,98,97,97,94,98,97,98,96,93,97,96,96,95,94,95,93,95,95,96,92,94,95,97,98,warning
97,98,99,98,99,99,98,96,97,99,93,93,92,95,92,91,91,90,90,89,88,87,94,97,99,99,99,97,100,98,bad
94,96,94,96,97,96,96,96,97,96,97,97,94,95,96,95,97,96,96,96,95,96,96,96,97,97,97,96,95,96,okay
96,96,95,94,94,94,94,95,95,96,96,95,96,94,93,96,95,93,93,97,96,95,93,95,97,95,98,93,95,94,okay
97,98,97,97,94,97,95,95,99,97,98,98,98,97,95,98,96,98,97,97,96,96,98,96,97,97,97,96,97,97,okay
99,100,98,99,98,99,99,98,99,97,99,99,99,100,99,100,99,100,99,98,98,99,97,97,98,99,99,99,97,96,okay
99,96,97,96,97,99,98,97,96,96,96,99,98,97,97,99,97,97,97,98,98,97,98,98,97,98,96,97,100,98,okay
97,97,98,97,96,99,98,97,96,97,97,97,97,98,97,97,97,97,98,97,97,97,97,96,98,97,97,96,96,97,okay
96,100,95,95,97,96,96,94,97,97,97,95,97,96,97,98,94,97,96,96,96,96,94,98,97,97,95,97,97,97,okay
97,99,98,96,98,98,100,100,98,98,97,97,94,97,93,93,94,95,92,91,93,92,89,88,88,85,93,99,99,99,bad
95,96,95,95,93,93,93,93,93,93,92,95,91,91,92,90,90,90,92,90,90,92,93,92,96,96,96,96,95,96,warning
99,100,99,99,99,98,99,99,99,99,100,100,100,100,98,98,98,100,99,100,100,98,99,97,99,98,98,97,99,100,okay
99,98,98,97,97,98,98,98,98,99,97,99,98,94,97,97,98,97,97,98,97,97,97,96,98,99,98,99,96,99,okay
95,95,95,95,95,96,95,95,95,95,96,94,92,93,95,93,93,95,93,92,91,95,94,88,92,95,94,96,94,95,warning
95,97,93,91,93,92,89,91,88,88,92,97,97,98,100,96,99,98,98,100,99,98,98,97,97,98,98,98,98,98,bad
98,99,99,98,99,97,97,98,97,98,97,99,97,96,96,99,96,95,98,95,95,97,93,97,95,94,94,95,97,94,warning
95,97,95,95,96,96,98,96,95,94,96,97,96,96,97,97,97,95,96,97,95,95,96,95,96,97,96,98,97,95,okay
96,97,94,97,96,96,98,93,95,96,97,96,97,97,95,96,96,96,95,95,97,95,97,97,96,96,95,95,95,96,okay
